213585, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-01-01, "MINDTITAN OÜ", 82810, "Tehisintellekti abil massandmetest efektiivse otsustusmudeli loomine"
225109, Haridus- ja Noorteamet, 2020-08-25, "Karjääristuudio OÜ", 22460.00, "Noorteinfoportaal Teeviit digitaalse noorteinfo sisuline ja tehniline korraldamine 2020.- 2021. aastal"
227174, Tallinna Keskraamatukogu, 2020-09-28, "Codeborne OÜ", 105000.00, "E-teavikute laenamis- ja lugemiskeskkonna arendusteenus"
226626, Eesti Haigekassa, 2020-10-07, "Telia Eesti AS", 213600.00, "IT infrastruktuuri haldusteenus"
225309, Tervise ja Heaolu Infosüsteemide Keskus, 2020-10-05, "Avalanche Laboratory OÜ", 138000.00, "Vähi sõeluuringute registri üleviimine Vertica platvormile"
227146, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-10-08, "Trinidad Wiseman OÜ", 54995.00, "Atlassian tootepere toodete litsentsid ning tootetugi"
226008, Elering AS, 2020-10-13, "", , "Integreeritud varahalduse lahenduse IVAL testimistööd"
225920, Sisekaitseakadeemia, 2020-10-16, "Defsecintel Solutions OÜ", 49400.00, "SKA Drooniotsingute tarkvara prototüübi loomine"
225162, aktsiaselts Mako, 2020-08-24, "OÜ Europolis", 7680.00, "Libatse küla ühisveevärgi ja kanalisatsiooni rekonstrueerimise projekti elluviimiseks projektijuhi leidmine"
226548, Eesti Haigekassa, 2020-10-19, "Trinidad Wiseman OÜ", 88000.00, "Haigekassa veebi arendus- ja hooldusteenused"
226390, OÜ Eesti Keskkonnauuringute Keskus, 2020-10-16, "Aether Ltd", 55000.00, "Kasvuhoonegaaside inventuuri andmetöötluskeskkonna väljatöötamine"
226759, AKTSIASELTS EESTI LOTO, 2020-10-14, "ByteLife Solutions OÜ", 91900.00, "Kettamassiivide tootetoe pikendamine"
227364, Eesti Haigekassa, 2020-10-21, "Aktsiaselts Datel", 109800.00, "Fujitsu serverite tootetoe, garantii ja seadmete tarkvara litsentside pikendus"
225082, Sihtasutus Võrumaa Arenduskeskus, 2020-08-18, "Osaühing Infovõrgud", 32700.00, "Teenuste vahendamise platvorm"
226512, Riigikantselei, 2020-10-20, "Tieto Estonia Aktsiaselts", 77904.00, "Eelnõude infosüsteemi majutusteenus"
218674, Tallinna Ülikooli Akadeemiline Raamatukogu, 2020-01-24, "CCS Content Coversion Specialists GmbH", 110435.00, "DocWorks Pro tarkvara täiendavad litsentsid ja hooldus"
225551, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-10-23, "Trinidad Wiseman OÜ", 54450.00, "Pensionisüsteemi andmeportaali eel- ja ärianalüüsi teostamine"
227365, AKTSIASELTS EESTI LOTO, 2020-10-26, "Telia Eesti AS", 120000.00, "Terminaliühenduse andmesidevõrgu teenuse ostmine"
227840, Enefit Energiatootmine AS, 2020-10-01, "", , "Arvutivõrgu korraldamine Eesti elektrijaama ja Balti elektrijaama olmeruumides"
198353, Haridus- ja Teadusministeerium, 2018-11-01, "Osaühing Net Group", 291667.00, "Haridus- ja Teadusministeeriumi SharePointi platvormil põhinevate infosüsteemide hooldus- ja arendusteenuse tellimine"
224995, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-10-05, "AS Finestmedia", 3500000.00, "E-politsei tarkvara arendusteenus"
227600, Tallinna Linnakantselei, 2020-10-07, "AKTSIASELTS HELMES", 276696.00, "Tallinna väärteoasjade registri arendustööd"
221431, Tallinna Linnatranspordi Aktsiaselts, 2020-10-07, "", , "Võrguhaldus- ja monitooringuteenuse hankimine koos vajaduspõhiste seadmete soetamisega"
219048, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-10-09, "Nortal AS", 16666700.00, "Java tehnoloogiatel põhinevate tarkvarade arendus- ja hooldusteenus"
222538, Sihtasutus Eesti Meremuuseum, , "", , "Meremuuseumi IT-toe ja võrguhoolduspartneri leidmine"
220654, Tallinn Dolls OÜ, , "", , "Kangaste digitaliseerimise tarkvara"
224537, Elering AS, , "", , "PIMS Review and Gap Analysis"
224063, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-10-15, "Nortal AS", 416216.67, "Sisenemisformaalsuste süsteemi (NES) IV osa arendustööd"
225110, aktsiaselts TALLINNA SADAM, 2020-09-21, "", , "Serverite majutus"
228083, Riigi Infosüsteemi Amet, 2020-10-14, "SK ID Solutions AS", 1000000.00, "Smart-ID teenus"
227816, sihtasutus Tartu Ülikooli Kliinikum, 2020-10-19, "Nortal AS", 999960.00, "Rakenduse eHealth täiendustööd"
223406, Tervise ja Heaolu Infosüsteemide Keskus, 2020-10-22, "OÜ TripleDev", 48.00, "Tööelu infosüsteemi arendustööd"
227857, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-10-23, "SRINI OÜ", 48888.00, "Relvaregistri vanemarendaja ressursi ostmine"
212342, Elektrilevi OÜ, , "", , "Purchase of fiber management system (VT1126) / Kiuhaldussüsteemi ost (VT1126)"
226214, E-riigi Akadeemia Sihtasutus, 2020-10-14, "LLC "FS GROUP - DEVELOPMENT"", 39300.00, "Security Assessment Services Involving Vulnerability Scanning and Penetration Testing (Ukraine)"
219265, Keskkonnaministeeriumi Infotehnoloogiakeskus, 2020-10-23, "Wisercat Estonia OÜ", 282440.00, "TEHA - teadus- ja harrastuskalapüügi andmekogu uuendamine"
223765, Eesti Energia Aktsiaselts, 2020-09-15, "", , "Purchase for Enterprise Asset Management System and Implementation for Enefit Green"
227188, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-10-26, "Osaühing GT Tarkvara", 72300.00, "Tarkvarahalduse tarkvara Snow Software litsentsid tootetoega"
228203, sihtasutus Tartu Ülikooli Kliinikum, 2020-10-23, "Nortal AS", 1239920.00, "Rakenduse eHealth litsentsi hooldus"
223543, Riigi Tugiteenuste Keskus, 2020-09-28, "Allexis", 240000.00, "Kontsessiooni andmine pädevale tunnuste väljaandjale Eestis tubakaseaduse, Euroopa Parlamendi ja Nõukogu direktiivi 2014/40/EL ning Euroopa Komisjoni rakendusmääruse 2018/574 alusel"
226564, Võru Linnavalitsus, 2020-10-30, "ORDI OÜ", 59553.60, "Arvutite rentimine"
220867, Riigi Infosüsteemi Amet, 2020-10-27, "AS Reach-U", 10000000.00, "Tarkvara arendus- ja hooldustööd II"
220867, Riigi Infosüsteemi Amet, 2020-10-27, "Krabu Grupp OÜ", 10000000.00, "Tarkvara arendus- ja hooldustööd II"
220867, Riigi Infosüsteemi Amet, 2020-10-27, "AS Finestmedia", 10000000.00, "Tarkvara arendus- ja hooldustööd II"
220867, Riigi Infosüsteemi Amet, 2020-10-27, "SRINI OÜ", 10000000.00, "Tarkvara arendus- ja hooldustööd II"
220867, Riigi Infosüsteemi Amet, 2020-10-30, "Cybernetica AS", 10000000.00, "Tarkvara arendus- ja hooldustööd II"
228087, Tallinna Linnakantselei, 2020-11-02, "Predictive OÜ", 197200.00, "Tallinna linna finantsinfosüsteemi SAP Portal arendus- ja hooldustööd"
226601, Tallinna Transpordiamet, 2020-10-12, "osaühing Serpelin", 139608.00, "Viru keskuse autobussiterminali elektroonilise juhtimissüsteemi hoolduse tellimine"
228061, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-11-05, "Proact Estonia AS", 45071.20, "Oracle andmebaasiseadmete (ODA) tootetugi"
224768, Majandus- ja Kommunikatsiooniministeerium, 2020-11-06, "Ernst &amp; Young Baltic AS", 42350.00, "Kinnisvara sündmusteenuste pakkumise ärianalüüs"
226519, Tallinna Linnavaraamet, 2020-11-10, "aktsiaselts Andevis", 164530.00, "Tallinna kinnisvararegistri täiendavad arendustööd, hooldamine ja majutus"
196055, Elektrilevi OÜ, 2018-06-19, "", , "Trimble CIM ekspordi funtsionaalsuse arenduse tellimine (IK0627)"
228253, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-11-11, "MINDTITAN OÜ", 44000.00, "Kriisiinfotelefoni 1247 transkriptsioon, masinõpe ja andmekaeve"
227737, Kohtla-Järve Linnavalitsus, 2020-11-06, "ENVOICE OÜ", 9000.00, "E-arvete haldusteenus ja raamatupidamistarkvara PMen-ga infovahetus"
220898, Sihtasutus KredEx, 2020-10-29, "Telia Eesti AS", 40320.00, "Arvutitöökoha haldusteenus"
226971, sihtasutus Tartu Ülikooli Kliinikum, 2020-11-23, "Nortal AS", 35880.00, "Eel- ja ärianalüüs insuldi- ja infarktihaigete haiglaravi digitaalseks juhtimiseks"
211127, Tervise ja Heaolu Infosüsteemide Keskus, 2020-02-16, "AKTSIASELTS HELMES", 54.00, "Terviseameti laborite infosüsteemi (TALIS) arendus- ja hooldustööd"
211127, Tervise ja Heaolu Infosüsteemide Keskus, 2020-02-11, "OÜ Quretec", 49.90, "Terviseameti laborite infosüsteemi (TALIS) arendus- ja hooldustööd"
211127, Tervise ja Heaolu Infosüsteemide Keskus, 2020-02-16, "AKTSIASELTS HELMES", 54.00, "Terviseameti laborite infosüsteemi (TALIS) arendus- ja hooldustööd"
211127, Tervise ja Heaolu Infosüsteemide Keskus, 2020-02-11, "OÜ Quretec", 49.90, "Terviseameti laborite infosüsteemi (TALIS) arendus- ja hooldustööd"
226860, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-11-02, "SRINI OÜ", 43200.00, "Menetlusinfosüsteemide arendaja ressursi ostmine"
222825, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-11-04, "OÜ ADM Interactive", 1000000.00, "Veebide arendus- ja hooldusteenus"
228188, Veeteede Amet, 2020-11-04, "Osaühing ALPHAGIS", 39520.00, "ArcGIS tarkvara litsentside uuendamine ning ArcGIS tarkvara hooldus ja administreerimise tugi"
228188, Veeteede Amet, 2020-11-04, "Osaühing ALPHAGIS", 98353.00, "ArcGIS tarkvara litsentside uuendamine ning ArcGIS tarkvara hooldus ja administreerimise tugi"
226871, Tallinna Linnakantselei, 2020-11-05, "Aktsiaselts SPIN TEK", 397500.00, "Tallinna maatoimingute infosüsteemi loomine ning arendus-, hooldus- ja majutusteenus"
226736, Riigimetsa Majandamise Keskus, 2020-10-30, "Industry62 OÜ", 900000.00, "GE Smallworld platvormil ärirakenduste arendusteenus"
226736, Riigimetsa Majandamise Keskus, 2020-10-30, "Industry62 OÜ", 900000.00, "GE Smallworld platvormil ärirakenduste arendusteenus"
215675, Rahandusministeeriumi Infotehnoloogiakeskus, 2019-09-16, "DBAcc Estonia OÜ", 4321665.00, "Oracle Exadata Cloud at Customer andmebaasi tarkvara/teenus"
223967, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-11-13, "Wisercat Estonia OÜ", 417000.00, "Aruantavate piiriüleste maksuskeemide deklaratsiooni (DAC6) arendustööd"
225462, Tervise Arengu Instituut, 2020-11-06, "Novater Solutions OÜ", 117000.00, "Tervise Arengu Instituudi veebilehtede arendus- ja hooldustööd"
225462, Tervise Arengu Instituut, 2020-10-28, "OÜ Web Expert", 78000.00, "Tervise Arengu Instituudi veebilehtede arendus- ja hooldustööd"
226699, Maanteeamet, 2020-11-16, "AS Signaal TM", 158752.00, "Liiklusloendusseadmete hooldus 2021-2023"
224154, Majandus- ja Kommunikatsiooniministeerium, 2020-09-07, "Future Insight", 265000.00, "BIM-põhise loamenetluse tarkvaralahenduse väljaarendamine"
224154, Majandus- ja Kommunikatsiooniministeerium, 2020-09-07, "Future Insight", 265000.00, "BIM-põhise loamenetluse tarkvaralahenduse väljaarendamine"
224154, Majandus- ja Kommunikatsiooniministeerium, 2020-09-07, "Future Insight", 265000.00, "BIM-põhise loamenetluse tarkvaralahenduse väljaarendamine"
224154, Majandus- ja Kommunikatsiooniministeerium, 2020-09-07, "Future Insight", 265000.00, "BIM-põhise loamenetluse tarkvaralahenduse väljaarendamine"
228002, Tallinna Linnaplaneerimise Amet, 2020-11-11, "Osaühing ALPHAGIS", 101620.00, "Tallinna Ruumiandmete registri hooldusteenus"
224369, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-11-12, "AKTSIASELTS HELMES", 1250000.00, "Kogumisrakenduse tarkvara arendus- ja hooldusteenus"
227284, Tallinna Linnakantselei, 2020-11-19, "Tieto Estonia Aktsiaselts", 53820.00, "Linnatöötaja portaali majutusteenuse tellimine"
230158, Tallinna Tehnikaülikool, 2020-01-29, "Oracle East Central Europe Limited Eesti filiaal", 18500.00, "Oracle tehniline tugi"
229619, Tallinna Ettevõtlusamet, 2020-11-20, "Trinidad Wiseman OÜ", 115628.00, "Tallinna turismiturunduse infosüsteemi hooldus, arendus ja majutus"
226971, sihtasutus Tartu Ülikooli Kliinikum, 2020-11-23, "Nortal AS", 35880.00, "Eel- ja ärianalüüs insuldi- ja infarktihaigete haiglaravi digitaalseks juhtimiseks"
223526, Veeteede Amet, 2020-06-19, "Cybernetica AS", 89500.00, "GoFREP/AIS arendus"
229226, Tallinna Linnakantselei, 2020-11-25, "OÜ Geodata Arendus", 266000.00, "Tallinna jäätmevaldajate registri arendus-, majutus- ja hooldusteenus"
225526, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-11-27, "Aktsiaselts Datel", 500000.00, "Riigi ja kohalike omavalitsuste planeeringute andmekogu arendus- ja hooldusteenus"
218564, Tervise ja Heaolu Infosüsteemide Keskus, 2020-11-24, "Secapp", 1200000.00, "Kaskaadteavituse infosüsteemi pilootlahenduse ja kasutuslitsentsi soetamine"
230368, Tartu Ülikool, 2020-11-27, "Osaühing Webware", 60000.00, "Elektroonilise dokumendihaldussüsteemi Webdesktop tarkvara hooldus- ja arendusteenuse tellimine"
229457, Riigi Infosüsteemi Amet, 2020-11-30, "Aktsiaselts Datel", 34603.65, "Vmware litsentside uuendamine"
229739, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-12-01, "Osaühing ALPHAGIS", 29650.00, "ESRI-ArcGIS litsentside hooldus- ja tugiteenus"
227065, Riigikantselei, 2020-11-13, "SRINI OÜ", 80000.00, "Eelnõude infosüsteemi hooldus- ja arendustööd"
227348, Eesti Töötukassa, 2020-11-24, "Aktsiaselts BALTIC COMPUTER SYSTEMS", 70000.00, "Eesti Töötukassa identiteedihaldustarkvara Microsoft Identity Manager 2016 arendus- ja hooldustööd"
227149, Eesti Energia Aktsiaselts, 2020-10-15, "", , "Continuous development of the Enterprise Assets Management solution for the Large energy area of the Eesti Energia"
229629, Riigi Infosüsteemi Amet, 2020-12-04, "Telia Eesti AS", 26114.30, "Serverite ja bladeserverite paigaldusraamidele toeuuenduste pikendamine"
219059, Tallinna Linnakantselei, 2020-03-14, "KPMG Baltics OÜ", 40500.00, "Tallinna kinnisvarahalduse infosüsteemi äriinfotehnoloogilise analüüsi ja lähteülesande koostamine"
229730, Maanteeamet, 2020-12-09, "Dolm IT OÜ", 120000.00, "Üle-eestilise reisiplaneerija Peatus.ee analüüsi- ja arendustööd"
226971, sihtasutus Tartu Ülikooli Kliinikum, 2020-11-23, "Nortal AS", 35880.00, "Eel- ja ärianalüüs insuldi- ja infarktihaigete haiglaravi digitaalseks juhtimiseks"
227186, Sihtasutus Pärnu Haigla, 2020-12-17, "OÜ Web Expert", 53550.00, "SA Pärnu Haigla veebisaidi kaasajastamine"
229140, Enefit Wind OÜ, 2020-11-27, "", , "WWD-3 Storm Mode controller software update"
229418, Tervise ja Heaolu Infosüsteemide Keskus, 2020-12-19, "EST-POS OÜ", 100000.00, "ODOO majandustarkvara arendus- ja hooldustööd ning litsentside soetamine"
230537, Eesti Energia Aktsiaselts, , "", , "Kettamassiivide tootetoe teenuse ost"
231299, Aktsiaselts Tallinna Lennujaam, 2020-12-17, "", , "Ühtne teenuste haldamine"
230892, Keskkonnaministeeriumi Infotehnoloogiakeskus, 2020-12-18, "Ruumab OÜ", 57812.50, "MapInfo tarkvara tugiteenus"
230705, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-12-21, "AKTSIASELTS HELMES", 103923.32, "Progressi litsentsid ja tootetugi 2021. aastaks"
229644, Riigi Kaitseinvesteeringute Keskus, 2020-12-23, "OÜ Quretec", 88000.00, "Väljaõppe infosüsteemi BRONTOS 2.0 hoolduse ja toe hankimine"
219059, Tallinna Linnakantselei, 2020-03-14, "KPMG Baltics OÜ", 53425.00, "Tallinna kinnisvarahalduse infosüsteemi äriinfotehnoloogilise analüüsi ja lähteülesande koostamine"
228600, Eesti Töötukassa, 2020-12-21, "Feelingstream OÜ", 29500.00, "Eesti Töötukassa kliendikontaktide transkribeerimise, tekstianalüüsi ja tekstianalüüsi kasutajaliidese/tekstianalüüsi keskkonna hinnapäring"
230001, Põllumajanduse Registrite ja Informatsiooni Amet, 2020-12-28, "Santa Monica Networks AS", 34900.00, "Tulemüüri tarkvara uuendused ja tootetugi (2021)"
229607, Põllumajanduse Registrite ja Informatsiooni Amet, 2020-12-28, "Oracle East Central Europe Limited Eesti filiaal", 93986.79, "Oracle litsentside tootetoe ja uuenduste hankimine 2021. aastaks"
222043, Registrite ja Infosüsteemide Keskus, 2020-12-02, "Clarified Security OÜ", 300000.00, "E-teenuste, infosüsteemide ja võrgutaristu turvalisuse testimine turvavigade ja -nõrkuste suhtes"
229570, Veeteede Amet, 2020-12-02, "Osaühing ALPHAGIS", 27000.00, "ArcGIS tarkvaral põhinevate GIS teenuste arendustööd"
228414, Tallinna Transpordiamet, 2020-12-01, "Ridango AS", 388000.00, "Tallinn-Helsingi-Tartu ühistranspordi piletimüügi ristkasutuse võimaldamine Helsingi sõidukaartidega"
228086, Siseministeeriumi infotehnoloogia- ja arenduskeskus, , "", , "Progressi litsentsid ja tootetugi 2021. aastaks"
229101, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-12-03, "AS Atea", 37549.00, "SonarQube litsentsid koos tootetoega aastaks 2021"
226335, Majandus- ja Kommunikatsiooniministeerium, 2020-12-01, "Digiwise OÜ", 55140.00, "TTJA teenuste kasutusmugavuse- ja ärianalüüs"
226709, Riigi Infosüsteemi Amet, 2020-12-05, "RaulWalter OÜ", 1585000.00, "eID Baastarkvara arendus ja hooldus C++, 2021-2024"
201313, Tervise ja Heaolu Infosüsteemide Keskus, 2018-12-12, "Security Software OÜ", 305604.00, "Infosüsteemide turvasündmuste haldussüsteemi terviklahenduste soetamine"
229697, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-12-07, "Oracle East Central Europe Limited Eesti filiaal", 106108.71, "Oracle litsentside tugiteenuse pikendamine"
227503, Keskkonnaministeeriumi Infotehnoloogiakeskus, 2020-12-04, "UEC OÜ", 54500.00, "⁠ „Katastri ja Eesti Topograafia Andmekogu sidumine“ ärianalüüs"
227060, Põllumajanduse Registrite ja Informatsiooni Amet, 2020-12-09, "OÜ Dator", 500000.00, "Tarkvara arhitektuuriteenuste tellimine"
229904, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-12-10, "STATS Unities OÜ", 800000.00, "SAS tarkvarade tugiteenuste tellimine"
227602, Tallinna Transpordiamet, 2020-12-07, "PTV CEE Sp. z o.o.", 165450.00, "Tallinna linna erinevate liikumisviiside liiklusmudeli väljatöötamine"
229669, Riigi Infosüsteemi Amet, 2020-12-10, "Esecom International OÜ", 17546.20, "Kõnelahenduse MiCC Enterprise litsensid"
221627, E-riigi Akadeemia Sihtasutus, 2020-06-30, "Soft Xpansion Ukraine", 336028.00, "Riikliku dokumendihaldussüsteemi alamsüsteemi haldusteenuste keskuse automatiseerimise tarkvarakompleksi ehk infosüsteemi "Vulyk" uuendamise teenuste hange"
211418, E-riigi Akadeemia Sihtasutus, 2019-09-09, "iAdmin LLC", 384500.00, "KOV administratiivteenuste keskuste automatiseerimise tarkvara juurutus"
227720, E-riigi Akadeemia Sihtasutus, 2020-12-09, "FOP Serhiy Volodymyrovich Kostyuk", 27430.00, "Procurement of module test services for the upgraded EIS EB Subsystem at the Software Complex for Administrative Service Centre Information System
(IS Vulyk)"
226912, E-riigi Akadeemia Sihtasutus, 2020-10-25, "Cybernetica AS", 106666.67, "Procurement of services on support and maintenance for the Trembita system software"
229843, Eesti Energia Aktsiaselts, 2020-12-09, "", , "Microsoft Dynamics 365 litsentside rentimine"
226921, Keskkonnaministeeriumi Infotehnoloogiakeskus, 2020-11-19, "Vaisala OYj", 94560.00, "Tarkvaralitsentside hankimine Vaisala Observation Network Manager NM10 rakendusele./Procurement of software licenses for Vaisala Observation Network Manager NM10"
230112, Maanteeamet, 2020-12-16, "REGIO OÜ", 22000.00, "Tark Tee rakenduses kasutatava teekonna planeerimine ning aadressiandmete andmebaas ja selle uuendused"
231267, Riigi Infosüsteemi Amet, 2020-12-22, "Nortal AS", 2000000.00, "Valimiste infosüsteemi (VIS3) täiendavad arendustööd"
226048, Riigi Infosüsteemi Amet, 2020-12-23, "Avalanche Laboratory OÜ", 144000.00, "eID teadmusportaali (id.ee) arendus ja hooldus, 2020-2024"
226591, Tervise ja Heaolu Infosüsteemide Keskus, 2020-12-23, "OÜ TripleDev", 5000000.00, "Sotsiaalteenuste ja -toetuste andmeregistri arendustööd"
226591, Tervise ja Heaolu Infosüsteemide Keskus, 2020-12-23, "Iglu OÜ", 5000000.00, "Sotsiaalteenuste ja -toetuste andmeregistri arendustööd"
229365, Tervise ja Heaolu Infosüsteemide Keskus, 2020-12-21, "Telia Eesti AS", 38154.00, "VMWare tootetugede pikendamine"
229549, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-12-28, "Oracle East Central Europe Limited Eesti filiaal", 270529.00, "Oracle litsentside tootetugi 2021"
228011, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-12-28, "Osaühing GT Tarkvara", 214790.00, "Konfigureerimistarkvara litsentsid ja tootetugi"
228851, Tartu Ülikool, , "", , "PlanWise4Blue portaali arendamine"
229453, Tallinna Linnakantselei, 2020-12-29, "Telia Eesti AS", 1212966.00, "Koolide IT-haldusteenus"
231058, Eesti Rahvusringhääling, 2020-12-29, "Avid Technology International BV", 392697.00, "AVID riist- ja tarkvara tugiteenuste ostmine"
